,date_time,measure_position_id,pm10_value,pm25_value,latitude,longitude,new_longitude,new_latitude
85,2023-08-24 07:00:00,2.0,6.0,2.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
86,2023-08-24 07:00:00,3.0,7.0,5.0,33.539831,126.64412,0.6444067094082868,1.0
87,2023-08-24 07:00:00,4.0,7.0,4.5,33.409109,126.268778,0.14254885312973897,0.5811294527946416
88,2023-08-24 07:00:00,5.0,12.0,4.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
89,2023-08-24 07:00:00,6.0,6.0,8.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
90,2023-08-24 07:00:00,7.0,16.0,12.0,33.460229,126.91007,1.0,0.7449325033380632
91,2023-08-24 07:00:00,8.0,9.0,4.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
92,2023-08-24 07:00:00,9.0,10.0,6.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
93,2023-08-24 07:00:00,10.0,6.0,3.0,33.2277489,126.2473589,0.11391005542148491,0.0
94,2023-08-24 07:00:00,11.0,8.0,3.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
95,2023-08-24 07:00:00,12.0,6.0,5.0,33.292471,126.162165,0.0,0.20738805589938636
96,2023-08-24 08:00:00,1.0,10.0,5.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
97,2023-08-24 08:00:00,2.0,6.0,5.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
98,2023-08-24 08:00:00,3.0,10.0,5.0,33.539831,126.64412,0.6444067094082868,1.0
99,2023-08-24 08:00:00,4.0,10.0,1.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
100,2023-08-24 08:00:00,5.0,8.0,5.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
101,2023-08-24 08:00:00,6.0,4.0,6.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
102,2023-08-24 08:00:00,7.0,11.0,7.0,33.460229,126.91007,1.0,0.7449325033380632
103,2023-08-24 08:00:00,8.0,11.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
104,2023-08-24 08:00:00,9.0,9.0,4.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
105,2023-08-24 08:00:00,10.0,6.0,2.0,33.2277489,126.2473589,0.11391005542148491,0.0
106,2023-08-24 08:00:00,11.0,8.0,3.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
107,2023-08-24 08:00:00,12.0,8.0,6.0,33.292471,126.162165,0.0,0.20738805589938636
108,2023-08-24 09:00:00,1.0,6.5,5.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
109,2023-08-24 09:00:00,2.0,5.0,5.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
110,2023-08-24 09:00:00,3.0,8.0,4.0,33.539831,126.64412,0.6444067094082868,1.0
111,2023-08-24 09:00:00,4.0,8.0,3.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
112,2023-08-24 09:00:00,5.0,12.0,6.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
113,2023-08-24 09:00:00,6.0,6.0,1.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
114,2023-08-24 09:00:00,7.0,10.0,9.0,33.460229,126.91007,1.0,0.7449325033380632
115,2023-08-24 09:00:00,8.0,7.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
116,2023-08-24 09:00:00,9.0,12.0,5.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
117,2023-08-24 09:00:00,10.0,5.0,3.0,33.2277489,126.2473589,0.11391005542148491,0.0
118,2023-08-24 09:00:00,11.0,8.0,2.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
119,2023-08-24 09:00:00,12.0,9.0,7.0,33.292471,126.162165,0.0,0.20738805589938636
120,2023-08-24 10:00:00,1.0,7.5,6.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
121,2023-08-24 10:00:00,2.0,6.0,5.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
122,2023-08-24 10:00:00,3.0,8.0,4.0,33.539831,126.64412,0.6444067094082868,1.0
123,2023-08-24 10:00:00,4.0,9.0,3.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
124,2023-08-24 10:00:00,5.0,11.0,3.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
125,2023-08-24 10:00:00,6.0,5.0,3.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
126,2023-08-24 10:00:00,7.0,13.0,8.0,33.460229,126.91007,1.0,0.7449325033380632
127,2023-08-24 10:00:00,8.0,11.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
